# BETTLES_AIRPORT
# Cumulative thawing degree days starting March 1 from ACIS, gaps filled from climatology
# No years excluded (all years had 10 or fewer days of missing data)
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
22,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24,0.00,0.00,5.00,0.00,0.00,0.00,0.00,2.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25,0.00,0.00,5.00,0.00,0.00,0.00,0.00,2.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
26,0.00,0.00,5.00,0.00,0.00,0.00,0.00,2.50,0.50,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
27,0.00,0.00,5.00,0.00,0.00,0.00,0.00,2.50,0.50,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
28,0.00,0.00,5.00,0.00,0.00,0.00,0.00,2.50,0.50,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
29,0.00,0.00,5.00,0.00,0.00,0.00,0.00,2.50,0.50,0.00,5.00,0.00,0.00,0.00,4.50,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
30,0.00,0.00,5.00,0.00,0.00,0.00,0.00,2.50,0.50,0.00,5.50,0.00,0.00,0.00,6.50,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
31,0.00,0.00,5.00,0.00,0.00,0.00,0.00,2.50,0.50,0.00,5.50,0.00,0.00,0.00,12.50,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
32,0.00,0.00,5.00,0.00,0.50,0.00,0.00,2.50,0.50,0.00,5.50,0.00,0.00,0.00,16.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
33,0.00,0.00,5.00,0.00,1.00,0.00,0.00,2.50,0.50,0.00,5.50,0.00,0.00,0.00,16.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
34,0.00,0.00,5.00,0.00,1.00,0.00,0.00,2.50,0.50,0.00,5.50,0.00,0.00,0.00,16.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
35,0.00,0.00,5.00,0.00,1.00,0.00,0.00,2.50,0.50,0.00,5.50,0.00,0.00,0.00,16.00,0.00,0.00,0.00,16.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
36,0.00,0.00,5.00,0.00,1.00,0.00,0.00,2.50,0.50,0.00,5.50,0.00,0.00,0.00,16.00,0.00,0.00,0.50,19.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
37,0.00,0.00,5.00,0.00,1.00,0.00,0.00,2.50,0.50,0.00,5.50,0.00,0.00,0.00,16.00,0.00,0.00,8.50,20.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
38,0.00,0.00,5.00,0.00,1.00,0.00,0.00,2.50,0.50,0.00,6.50,0.00,0.00,0.00,16.00,0.00,0.00,12.00,24.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
39,0.00,0.00,5.00,0.00,1.00,0.00,0.00,2.50,0.50,0.00,6.50,0.00,0.00,0.00,16.00,0.00,0.00,15.00,24.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
40,0.00,0.00,5.00,0.00,1.00,0.00,0.00,2.50,0.50,0.00,6.50,0.00,0.00,0.00,16.00,0.00,0.00,21.00,28.00,0.00,0.00,1.50,0.00,0.00,17.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.50,0.00,0.00,0.50,0.00,0.00,0.00
41,0.00,0.00,5.00,0.00,1.00,0.00,0.00,2.50,0.50,0.00,6.50,0.00,0.00,0.00,16.00,1.50,0.00,24.00,30.50,0.00,0.00,6.50,0.00,0.00,19.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.50,0.00,0.00,0.50,0.00,0.00,0.00
42,0.00,0.00,5.00,0.00,1.00,0.00,0.00,2.50,0.50,0.00,6.50,0.00,0.00,0.00,16.00,1.50,0.00,24.00,32.00,0.00,0.00,6.50,0.00,0.00,19.00,0.00,0.00,0.50,7.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,3.50,0.00,0.00,2.00,1.00,0.00,0.00
43,0.00,0.00,5.00,0.00,1.00,0.00,0.00,2.50,7.50,7.50,6.50,0.00,0.00,0.00,16.00,7.00,0.00,24.00,32.50,0.00,0.00,6.50,0.00,0.00,19.00,0.00,0.00,0.50,7.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,3.50,0.00,0.00,2.00,3.00,0.00,3.00
44,0.00,0.00,5.00,0.00,1.00,0.00,0.00,2.50,10.50,14.50,6.50,1.00,0.00,3.00,16.00,13.50,0.00,24.00,38.50,0.00,3.00,6.50,0.00,0.00,19.00,0.00,0.00,0.50,7.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00,3.50,0.00,0.00,4.00,3.00,0.00,3.00
45,0.00,0.00,5.00,0.00,1.00,0.00,0.00,2.50,13.50,19.00,6.50,4.50,0.00,4.00,16.00,19.50,0.00,24.00,45.00,0.50,3.00,6.50,0.00,0.00,19.00,0.00,0.00,4.00,7.00,0.00,2.00,0.00,2.00,0.00,1.00,1.00,3.50,0.00,0.00,4.00,6.50,4.00,3.00
46,0.00,0.00,5.00,1.00,1.00,0.00,0.00,2.50,23.00,21.50,6.50,9.50,0.50,15.00,16.00,31.00,0.00,24.00,54.00,0.50,3.00,6.50,0.00,0.00,19.00,0.00,0.00,7.00,7.00,0.00,2.00,0.00,9.50,0.00,4.00,1.00,3.50,0.00,0.00,4.00,12.00,4.00,3.00
47,0.00,0.00,5.00,1.00,1.00,0.00,0.00,2.50,30.50,21.50,7.00,15.00,1.00,22.50,16.00,35.00,0.00,24.00,62.00,9.00,3.00,6.50,0.00,0.00,19.00,0.00,0.00,10.00,7.00,0.00,4.50,0.00,16.00,0.00,8.00,1.50,3.50,0.00,0.00,4.00,16.00,4.00,3.00
48,0.00,0.00,5.00,1.50,1.00,0.00,0.00,2.50,38.50,25.50,7.00,17.50,1.00,28.50,16.00,37.00,1.00,24.00,72.00,18.00,3.00,6.50,0.00,4.50,19.00,0.00,0.00,18.50,7.00,0.00,13.00,0.00,24.00,0.00,12.50,3.00,4.50,0.00,0.00,4.00,22.00,9.50,3.00
49,0.00,0.00,5.00,1.50,1.00,0.00,0.00,2.50,38.50,25.50,7.00,17.50,8.00,36.50,16.00,40.50,1.00,24.00,79.50,28.00,3.00,6.50,0.00,4.50,19.00,0.00,0.00,25.00,7.00,0.00,24.00,0.00,30.00,0.00,16.50,11.00,7.50,0.00,0.00,4.00,28.00,19.00,3.00
50,0.00,0.00,5.00,6.00,1.00,0.00,0.00,2.50,39.50,25.50,7.00,19.00,12.50,47.50,16.00,51.50,3.00,24.00,85.50,34.00,3.50,6.50,0.00,4.50,19.00,0.00,0.00,31.50,9.50,0.00,29.00,0.00,34.50,0.00,19.00,15.50,14.50,0.00,0.00,4.00,30.50,19.00,3.00
51,0.00,0.00,5.00,9.50,1.00,0.00,0.00,2.50,46.00,25.50,7.00,21.00,13.00,51.50,16.00,61.00,6.00,24.00,89.00,34.00,3.50,6.50,0.00,4.50,21.00,0.00,0.00,40.00,14.50,0.00,32.50,0.00,36.00,0.00,19.50,15.50,21.00,0.00,0.00,4.00,30.50,19.00,3.50
52,1.00,0.00,5.00,17.00,1.00,0.00,0.00,2.50,52.00,25.50,7.00,29.50,13.00,56.50,17.50,74.00,11.50,24.00,91.50,34.00,3.50,9.50,0.00,9.00,24.00,0.00,0.00,51.00,21.00,0.00,38.50,0.00,39.50,0.00,21.00,15.50,25.50,0.00,0.00,7.00,30.50,25.00,6.50
53,1.00,0.00,5.00,27.00,1.00,0.00,0.00,2.50,63.00,25.50,10.50,30.50,13.00,60.00,28.00,80.00,11.50,24.00,96.50,34.00,6.00,9.50,0.00,11.50,26.50,0.00,0.00,62.50,22.50,0.00,40.00,0.00,46.50,0.00,21.00,18.00,31.00,0.00,0.00,7.00,30.50,33.00,12.00
54,1.00,4.00,5.00,33.00,1.00,0.00,0.00,2.50,73.00,29.00,14.00,41.50,13.00,60.00,42.00,86.00,11.50,30.00,101.50,34.00,6.00,9.50,0.00,16.00,31.00,0.00,0.00,75.00,22.50,0.00,40.00,0.00,56.00,0.00,23.00,23.00,38.00,1.50,4.50,7.00,30.50,42.00,21.00
55,2.00,5.50,5.00,40.50,1.00,0.00,0.00,2.50,78.00,35.50,14.00,55.50,13.00,60.00,53.50,96.50,11.50,43.50,101.50,34.00,6.00,9.50,0.00,28.00,36.00,2.50,0.00,87.50,22.50,1.00,41.50,0.00,62.50,0.00,27.00,28.50,48.50,1.50,10.50,7.00,30.50,55.00,30.50
56,5.50,7.50,5.00,49.00,1.00,0.00,0.00,2.50,84.50,37.00,17.00,67.50,14.00,60.00,65.00,101.50,11.50,54.00,101.50,34.00,6.00,9.50,2.50,36.50,42.00,9.00,0.00,94.00,22.50,6.50,51.50,0.00,67.50,0.00,36.00,37.00,55.50,2.50,15.50,7.00,30.50,63.50,38.00
57,12.00,7.50,5.00,54.50,1.00,0.00,0.00,2.50,94.50,37.00,21.50,77.00,14.00,60.00,76.50,103.00,11.50,66.00,101.50,34.00,6.00,9.50,4.00,48.00,47.50,16.50,0.00,96.50,22.50,16.50,65.00,1.50,72.00,0.00,45.50,45.50,64.00,2.50,20.00,7.00,30.50,68.50,47.00
58,21.00,7.50,5.00,63.50,1.00,0.00,0.00,2.50,100.50,37.50,21.50,87.00,14.00,60.00,85.00,105.00,16.00,78.00,102.50,34.00,12.50,9.50,5.00,52.00,48.00,27.50,0.00,97.50,22.50,25.50,83.50,5.00,75.00,0.00,48.50,51.00,76.00,2.50,25.50,7.00,30.50,72.00,50.00
59,27.00,9.00,5.00,67.00,10.50,0.00,0.00,9.50,103.00,43.50,21.50,96.50,14.00,64.00,92.50,115.00,20.50,88.50,102.50,34.00,13.50,9.50,9.00,52.00,50.00,40.50,0.00,104.00,22.50,41.00,105.50,6.50,84.00,0.00,49.00,54.00,89.50,5.00,29.50,11.00,30.50,78.00,57.00
60,30.00,13.00,5.00,71.00,21.00,3.50,1.00,19.00,108.00,51.50,21.50,109.00,14.00,71.00,102.50,132.50,20.50,102.50,102.50,35.00,14.00,9.50,16.50,52.00,58.50,54.00,0.00,111.00,22.50,57.50,115.00,13.00,84.00,0.00,53.00,56.00,100.50,11.50,32.00,21.50,30.50,78.00,69.00
61,34.00,17.50,5.00,76.50,21.00,8.00,5.00,31.50,108.00,59.50,23.00,117.50,14.00,79.50,111.50,153.00,20.50,116.50,104.50,35.00,14.50,9.50,19.00,54.50,66.50,66.50,0.00,117.00,22.50,74.00,120.00,19.00,84.00,0.00,63.00,60.50,115.00,18.50,32.50,32.50,30.50,78.00,83.50
62,43.50,19.50,5.00,81.00,21.00,13.50,8.50,42.00,109.50,64.00,31.50,125.50,14.00,86.00,125.50,174.00,20.50,128.00,106.50,35.50,14.50,9.50,19.00,59.50,74.00,75.00,0.00,132.00,23.50,89.00,127.00,24.50,84.00,0.00,76.50,69.50,128.00,28.50,32.50,35.00,31.00,78.50,96.00
63,52.50,25.00,5.00,81.00,21.00,21.50,19.00,47.00,115.00,67.50,41.50,139.00,14.00,89.00,135.50,192.50,20.50,139.00,106.50,41.00,14.50,9.50,19.00,63.50,83.50,82.00,5.50,144.50,28.50,100.50,133.50,24.50,84.00,0.00,95.00,78.50,140.00,38.50,32.50,35.00,35.00,84.00,106.50
64,61.50,37.00,5.00,81.00,25.50,29.50,24.50,51.00,123.00,72.00,50.00,154.00,14.00,92.50,145.00,206.50,21.00,151.50,106.50,43.00,14.50,9.50,19.00,66.00,95.50,88.50,11.00,155.50,36.50,107.00,133.50,25.00,84.00,0.00,102.00,88.00,152.00,48.50,38.50,36.00,38.00,90.50,117.50
65,72.50,51.00,5.00,84.00,25.50,31.00,28.00,56.50,131.00,76.00,58.00,173.00,14.00,95.50,155.00,217.00,29.00,165.50,108.00,43.00,14.50,9.50,19.00,68.50,105.00,98.00,20.50,165.00,41.50,109.50,142.00,25.00,84.50,0.00,104.00,96.50,161.50,55.50,45.00,37.00,47.50,100.00,128.00
66,80.00,62.50,6.50,87.50,25.50,31.00,35.00,66.50,140.50,81.50,64.50,194.50,14.00,102.00,168.00,231.50,38.00,173.00,115.50,49.50,15.00,9.50,21.50,71.50,111.00,111.00,30.50,170.00,50.50,111.50,150.00,27.00,89.50,0.00,105.50,106.00,174.50,68.50,50.00,37.00,54.00,110.50,138.00
67,88.50,73.00,6.50,90.50,27.50,32.50,43.00,75.50,151.00,89.00,73.50,219.00,14.00,111.00,178.00,252.00,46.50,178.50,119.50,55.00,22.50,14.50,24.00,75.50,114.50,126.00,38.00,172.50,60.00,112.50,158.50,27.00,91.00,0.00,108.50,123.50,187.50,86.00,53.00,37.00,63.00,118.50,148.50
68,98.00,87.00,7.00,99.00,32.00,33.50,54.50,84.50,162.50,97.00,87.50,236.50,20.50,120.00,186.50,275.50,51.50,186.00,128.50,65.50,24.00,14.50,29.00,80.50,114.50,143.00,48.00,175.50,66.00,117.00,169.50,27.00,92.00,2.00,111.00,138.00,200.50,107.00,63.00,45.50,79.00,130.00,151.00
69,105.00,105.50,10.50,107.50,32.00,37.00,61.00,94.50,174.00,98.00,103.00,256.50,21.00,122.00,200.00,304.00,61.00,196.50,144.50,75.00,24.00,14.50,34.50,90.50,117.50,159.50,58.50,182.50,76.00,122.50,177.00,27.00,95.50,2.50,116.00,156.00,218.50,119.00,76.00,51.50,100.50,139.50,156.50
70,116.50,118.00,21.00,121.00,32.00,37.00,68.00,104.00,188.00,98.00,117.00,270.00,21.00,128.50,216.00,333.50,72.00,210.00,151.00,94.50,24.00,14.50,37.50,100.50,126.50,177.00,70.00,188.00,88.50,126.00,180.00,27.00,104.50,5.50,127.00,171.00,232.50,128.50,94.50,59.50,121.50,156.00,160.00
71,127.00,122.50,29.00,133.00,32.00,42.50,76.00,118.50,207.00,98.00,135.00,281.50,21.00,137.50,234.00,369.00,86.00,227.50,157.00,114.50,27.50,14.50,40.50,105.50,136.50,196.00,81.00,190.00,102.50,134.00,188.00,27.50,117.00,13.50,139.50,183.50,254.00,144.00,111.50,69.50,145.50,173.00,162.50
72,140.50,130.00,35.00,144.00,32.00,46.00,79.00,127.50,228.00,98.00,156.00,292.50,24.00,143.50,251.00,405.50,106.50,242.00,164.00,135.50,30.50,14.50,45.00,109.50,146.50,218.00,89.00,190.50,122.00,141.50,203.50,33.50,128.50,13.50,159.00,197.50,275.00,165.00,124.50,78.50,165.00,189.00,167.00
73,160.50,141.50,42.00,158.00,35.50,51.50,79.00,134.50,247.50,103.00,173.00,305.50,27.00,156.50,266.00,430.00,122.00,253.00,172.00,157.50,31.50,18.50,49.00,117.00,158.00,238.00,99.00,190.50,134.00,149.50,218.50,40.50,137.50,13.50,169.50,217.50,299.50,181.50,135.50,87.50,180.00,206.00,172.00
74,180.50,156.00,47.50,174.00,40.50,60.50,81.50,140.50,262.50,112.00,189.00,320.00,28.50,169.00,283.50,445.00,135.00,261.50,181.00,175.00,32.50,25.00,55.50,122.50,176.00,262.00,116.00,196.00,146.00,154.00,235.50,51.00,143.00,13.50,179.50,244.00,317.50,199.50,152.00,103.00,191.00,224.00,175.50
75,196.50,167.00,55.50,191.00,50.50,66.50,89.00,147.00,277.50,123.50,207.00,334.00,29.00,183.50,300.00,457.00,149.00,274.50,197.50,197.50,38.00,31.50,66.50,122.50,200.00,277.50,136.00,208.00,159.50,159.50,258.00,64.50,150.00,13.50,197.00,269.50,332.00,216.00,166.50,119.50,204.00,242.50,188.00
76,216.00,182.00,65.50,200.50,68.00,71.00,99.50,156.00,290.00,126.00,229.00,348.00,29.00,204.50,319.50,469.00,160.00,287.50,210.50,218.00,46.00,36.50,77.50,125.50,222.00,288.00,153.00,222.00,171.50,168.00,278.00,78.50,160.00,16.00,215.50,289.00,348.50,235.50,178.00,135.50,216.50,258.00,198.00
77,233.50,202.00,73.50,204.00,88.00,75.00,106.50,168.00,303.50,131.00,256.50,359.50,29.00,227.00,343.50,482.50,169.50,300.50,226.00,236.00,57.50,44.00,87.50,131.00,240.50,296.50,170.50,235.50,182.50,178.00,299.00,96.00,176.50,16.00,223.50,310.00,357.00,261.50,188.00,150.50,224.00,268.00,209.50
