# FAIRBANKS_INTL_AP
# Cumulative thawing degree days starting March 1 from ACIS, gaps filled from climatology
# No years excluded (all years had 10 or fewer days of missing data)
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
13,0.00,4.00,0.00,0.00,7.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,0.00,4.00,0.00,0.00,7.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15,0.00,4.00,0.00,0.00,7.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00
16,0.00,5.50,0.00,0.00,7.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,0.00,0.00,0.00
17,0.00,13.50,0.00,0.00,7.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00
18,0.00,14.00,0.00,0.00,7.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00
19,0.00,14.00,1.50,0.00,7.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,1.50,0.00,0.00
20,0.00,14.00,1.50,0.00,7.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,10.50,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.50,1.50,0.00,0.00
21,0.00,14.00,3.00,0.00,7.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,1.50,1.00,0.00,0.00,0.00,0.00,10.50,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.50,1.50,0.00,0.00
22,0.00,14.00,3.00,0.00,7.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,1.50,1.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.50,1.50,0.00,0.00
23,0.00,14.00,3.00,0.00,7.00,0.00,0.00,1.50,13.50,0.00,0.00,0.00,4.50,1.00,0.00,0.00,0.00,0.00,14.50,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.50,5.00,0.00,0.00
24,0.00,14.00,3.00,0.00,7.00,0.00,0.00,5.00,13.50,0.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,15.50,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,45.50,5.00,0.00,0.00
25,0.00,14.00,3.00,0.00,7.00,0.00,0.00,5.00,13.50,0.00,0.50,0.00,5.00,1.00,0.00,0.00,0.00,0.00,15.50,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,53.00,5.00,0.00,0.00
26,1.50,14.00,3.00,0.00,7.00,0.00,0.00,6.00,13.50,0.00,1.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,15.50,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,9.00,0.00,0.00,55.00,5.00,0.00,0.00
27,1.50,14.00,3.00,0.00,7.00,0.00,0.00,6.00,13.50,0.00,4.50,0.00,5.00,2.50,0.00,0.00,0.00,0.00,15.50,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,2.50,0.00,0.00,0.00,0.00,5.50,11.50,0.00,0.00,58.00,5.00,0.00,0.00
28,1.50,15.50,3.00,0.00,10.00,0.00,0.00,10.00,13.50,0.00,11.00,0.00,5.00,2.50,5.50,0.00,0.00,0.00,15.50,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,2.50,0.00,0.00,0.00,0.00,6.50,11.50,0.00,0.00,59.00,5.00,0.00,0.00
29,3.50,15.50,3.00,0.00,11.50,0.00,0.00,14.00,13.50,0.00,12.50,0.00,5.00,3.00,12.00,0.00,0.00,0.00,15.50,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,2.50,0.00,0.00,0.00,0.00,8.00,13.50,0.00,0.00,59.00,5.00,0.00,0.00
30,6.50,15.50,3.00,0.00,11.50,0.00,0.00,14.00,13.50,0.00,12.50,0.00,5.00,7.50,21.00,1.50,0.00,0.00,15.50,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,2.50,0.00,0.00,0.00,0.00,8.00,21.00,0.00,0.00,65.00,5.00,0.00,0.00
31,14.00,15.50,3.00,0.00,14.50,0.00,0.00,14.00,13.50,0.00,12.50,0.00,5.00,11.50,30.50,4.00,0.00,0.00,15.50,2.50,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.00,0.00,3.00,0.00,0.00,0.00,0.00,8.00,21.00,6.50,0.00,70.00,5.00,0.00,0.00
32,20.50,15.50,3.00,0.00,14.50,0.00,0.00,14.00,13.50,0.00,12.50,0.00,5.00,16.50,41.00,5.00,0.00,0.00,15.50,2.50,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,13.00,0.00,5.50,0.00,0.00,0.00,0.00,8.00,21.00,8.50,0.00,70.00,5.00,0.00,0.00
33,25.50,15.50,3.00,2.50,17.50,0.00,0.00,14.00,13.50,0.00,13.50,0.00,5.00,19.50,41.00,6.00,0.00,0.00,15.50,2.50,0.00,4.50,0.00,1.00,0.00,0.00,0.00,0.00,20.00,0.00,6.50,0.00,0.00,0.00,0.00,8.00,25.00,11.50,0.00,70.00,5.00,0.00,0.00
34,27.50,15.50,3.00,9.00,22.00,0.00,0.00,14.00,13.50,0.00,20.00,0.00,5.00,21.50,43.00,15.50,0.00,0.00,18.50,2.50,0.00,4.50,0.00,1.00,0.00,0.00,2.50,0.00,26.50,0.00,10.00,0.00,0.00,0.00,0.00,8.00,30.00,18.50,0.00,70.00,5.00,0.00,0.00
35,27.50,15.50,3.00,14.50,24.50,0.00,0.00,14.00,13.50,0.00,20.50,0.00,5.00,22.50,43.00,20.50,0.00,6.50,19.50,2.50,0.00,4.50,0.00,1.00,0.00,0.00,2.50,0.00,26.50,0.00,14.50,0.00,0.50,0.00,0.00,8.00,39.00,23.00,0.00,70.00,5.00,0.00,0.00
36,27.50,15.50,10.50,16.50,24.50,0.00,0.00,14.00,13.50,0.00,22.50,0.00,5.00,26.50,45.50,22.00,5.00,16.50,25.50,2.50,0.00,4.50,0.00,1.00,3.50,0.50,2.50,0.00,26.50,0.00,18.00,0.00,0.50,0.00,0.00,8.00,46.00,25.50,0.00,70.00,5.00,0.00,0.00
37,27.50,15.50,14.00,17.50,24.50,0.00,0.00,14.00,13.50,0.00,27.50,0.00,5.00,32.00,45.50,23.50,5.00,27.00,34.50,2.50,0.00,4.50,0.00,1.00,9.50,0.50,2.50,8.00,26.50,0.00,18.00,0.00,0.50,0.00,0.00,17.00,54.50,25.50,0.00,78.50,5.00,0.00,0.00
38,30.00,15.50,14.00,17.50,24.50,0.00,0.00,15.50,13.50,1.50,36.50,0.00,5.00,39.00,45.50,23.50,5.00,32.50,36.50,2.50,0.00,4.50,0.00,1.00,14.50,0.50,2.50,13.50,26.50,0.00,18.00,4.50,1.50,0.00,0.00,19.00,60.00,25.50,0.00,86.50,5.00,0.00,0.00
39,30.00,15.50,14.00,17.50,24.50,0.00,0.00,17.50,13.50,1.50,40.50,0.00,5.00,44.50,45.50,31.00,5.00,38.50,40.00,2.50,0.00,4.50,0.00,1.00,20.50,1.00,4.00,21.50,26.50,0.00,18.00,4.50,1.50,0.00,0.00,23.50,68.00,26.00,1.00,95.50,5.00,0.00,0.00
40,30.00,15.50,14.00,17.50,24.50,0.00,0.00,17.50,13.50,5.50,44.00,0.00,5.00,52.50,45.50,38.00,5.00,46.50,46.50,2.50,0.00,7.00,0.00,3.50,22.50,3.50,6.50,25.00,26.50,0.00,18.00,4.50,2.00,0.00,0.00,26.50,80.50,29.50,6.00,103.50,5.00,0.00,0.00
41,30.00,15.50,14.00,17.50,24.50,0.00,0.00,17.50,18.00,10.00,51.00,0.00,5.00,58.00,45.50,48.00,9.00,58.50,53.00,7.50,0.00,17.00,0.00,8.50,25.00,3.50,6.50,27.50,26.50,4.00,24.50,4.50,6.00,0.00,0.00,26.50,92.00,31.50,14.00,112.00,5.00,0.00,0.00
42,30.00,15.50,14.00,17.50,24.50,0.00,0.00,20.50,26.00,17.00,56.50,0.00,5.00,66.00,45.50,55.00,9.00,64.50,58.00,7.50,3.50,18.50,0.00,15.50,30.50,3.50,6.50,30.50,26.50,6.00,32.00,4.50,11.00,0.00,0.00,28.00,100.50,35.50,16.50,122.00,5.50,4.00,0.00
43,30.00,15.50,14.00,17.50,24.50,0.00,0.00,20.50,35.00,23.00,61.00,1.50,5.00,77.00,45.50,62.00,9.00,64.50,62.00,7.50,8.50,18.50,0.00,21.50,35.00,3.50,6.50,34.00,26.50,7.50,37.00,4.50,21.00,0.00,3.50,31.50,104.50,39.50,19.50,131.50,8.00,8.50,0.00
44,30.50,15.50,14.00,24.50,24.50,0.00,0.00,28.00,42.50,29.00,65.50,10.00,5.00,86.00,45.50,69.00,11.00,64.50,74.00,10.50,15.50,19.50,0.00,24.00,36.00,3.50,6.50,40.00,26.50,7.50,37.50,4.50,31.50,0.00,7.00,32.50,111.50,44.50,19.50,140.50,12.50,11.50,0.00
45,33.50,15.50,14.00,33.50,24.50,0.00,1.50,35.50,49.50,37.00,72.00,18.00,6.00,95.00,45.50,73.50,11.00,64.50,86.00,16.00,15.50,23.00,0.00,28.00,39.00,3.50,6.50,48.00,26.50,9.00,41.50,4.50,43.50,0.00,14.00,35.50,119.50,46.00,19.50,147.50,19.50,17.50,0.00
46,38.50,15.50,14.00,38.50,24.50,0.00,6.00,38.00,59.00,46.00,77.50,24.50,18.50,109.50,45.50,81.50,14.50,64.50,96.50,21.50,15.50,25.50,0.00,33.00,45.00,3.50,6.50,56.50,26.50,12.50,47.00,4.50,56.00,0.00,21.00,41.50,123.50,46.00,19.50,154.00,25.00,19.00,0.00
47,45.00,15.50,14.00,46.50,24.50,2.50,11.50,38.00,68.00,54.50,85.50,32.50,24.00,119.50,45.50,90.50,26.00,64.50,109.00,33.00,15.50,30.00,1.50,41.00,51.00,3.50,6.50,65.50,26.50,12.50,62.50,4.50,68.00,0.00,29.50,50.50,132.00,46.00,20.50,154.00,31.50,24.50,0.00
48,53.50,18.50,14.00,55.00,24.50,2.50,15.00,40.50,76.50,62.50,94.50,39.00,28.50,133.50,52.50,101.50,31.00,64.50,123.00,50.50,15.50,30.00,6.00,50.00,58.50,3.50,6.50,78.00,26.50,13.50,76.00,5.50,79.00,0.00,40.00,60.00,141.50,46.00,21.50,154.00,41.50,37.00,0.00
49,58.50,25.50,14.00,62.50,24.50,2.50,15.00,46.50,85.00,71.50,107.00,43.50,34.00,145.00,63.00,111.00,40.00,64.50,133.50,68.00,18.50,30.00,6.00,56.50,64.00,3.50,6.50,89.50,26.50,16.50,93.00,9.50,90.50,0.00,48.00,76.50,152.00,46.00,21.50,154.00,51.50,47.50,0.50
50,60.50,33.00,14.00,71.00,28.00,2.50,15.00,56.00,95.50,79.00,117.00,54.00,43.00,154.50,74.50,122.50,53.00,64.50,142.50,88.00,27.50,36.50,6.00,64.00,71.00,3.50,8.00,102.00,41.00,19.00,107.00,9.50,104.00,0.00,60.00,84.50,163.00,46.00,21.50,155.00,59.00,51.00,2.00
51,65.50,41.00,14.00,81.50,39.00,2.50,17.50,64.00,106.00,81.50,126.50,60.50,48.50,165.00,92.00,133.00,64.00,66.50,150.00,101.00,37.50,48.00,6.00,74.00,78.50,6.00,11.00,114.00,53.50,21.00,119.00,9.50,112.50,0.00,75.00,87.50,179.50,48.00,21.50,164.00,65.00,53.50,3.50
52,73.50,51.50,14.00,93.50,42.00,2.50,23.00,73.50,112.50,86.00,134.00,69.50,56.50,179.50,107.50,150.00,77.50,73.50,160.50,110.00,45.50,55.50,6.00,87.00,86.50,17.00,17.50,127.00,64.50,23.50,128.50,16.00,124.50,0.00,89.50,91.50,196.50,55.50,26.00,176.50,68.00,62.50,10.50
53,80.50,60.00,17.00,108.50,42.00,2.50,28.50,82.50,122.50,98.50,145.00,78.00,64.50,194.00,123.00,161.00,85.50,87.00,171.00,119.00,49.00,63.50,6.00,102.00,96.50,28.00,25.50,140.50,77.00,30.00,138.00,31.50,136.00,0.00,102.50,98.00,216.00,65.00,36.50,176.50,71.00,75.50,19.00
54,87.50,70.50,24.50,127.00,42.00,6.00,31.50,85.50,136.50,112.00,157.50,90.00,69.50,204.00,140.00,174.00,86.50,102.50,183.00,120.50,52.00,67.00,6.00,118.00,106.00,36.50,34.00,154.50,84.50,35.00,144.00,45.00,147.50,1.50,113.50,109.00,232.00,78.50,44.00,181.00,71.00,90.00,25.50
55,98.50,81.50,33.50,146.00,42.00,10.00,36.00,88.00,150.00,124.00,165.50,101.00,71.50,211.00,158.50,184.50,92.00,121.50,187.50,120.50,56.50,74.50,6.00,132.50,117.50,52.00,38.50,167.50,84.50,41.50,155.00,55.50,160.50,1.50,124.50,120.00,253.00,91.00,53.00,187.00,71.00,104.50,36.00
56,115.50,92.00,40.50,161.00,44.50,13.00,41.50,98.50,165.50,135.00,172.00,111.50,77.50,219.00,178.00,197.50,99.50,140.50,188.00,120.50,63.50,84.00,13.50,151.00,128.00,70.00,41.50,180.00,84.50,55.50,175.00,67.00,174.00,1.50,137.50,133.50,274.50,98.50,58.00,195.00,74.00,117.00,45.50
57,128.50,99.50,52.50,173.00,48.50,14.00,48.50,106.50,179.50,146.00,180.50,123.00,78.50,230.00,194.50,206.00,109.50,157.50,200.00,123.50,72.00,90.50,18.50,169.50,139.00,88.00,44.50,187.50,88.50,70.00,196.00,75.00,188.50,1.50,152.00,152.50,293.00,108.00,63.50,201.50,79.00,125.50,58.50
58,140.50,105.50,64.50,186.50,62.00,16.00,56.50,117.00,196.50,164.00,185.00,133.50,78.50,247.00,207.50,213.50,119.00,173.00,206.00,130.50,84.00,98.00,24.00,177.50,145.50,106.50,50.50,192.50,92.50,85.50,215.50,88.00,200.00,1.50,167.00,164.00,310.00,118.50,68.00,211.50,83.50,134.00,70.50
59,152.00,114.00,71.00,198.50,76.00,21.00,68.00,130.50,210.50,179.50,191.50,146.00,78.50,264.50,223.00,226.00,128.50,192.00,209.50,140.00,96.50,104.00,35.00,185.00,160.00,129.00,51.50,200.50,99.50,107.50,234.00,98.00,212.50,1.50,179.50,174.00,323.50,129.00,77.00,226.00,85.00,143.00,84.00
60,162.50,129.00,73.00,211.50,90.50,27.00,81.00,146.00,217.00,196.00,200.00,163.00,79.00,281.00,237.00,245.50,137.00,207.50,216.00,146.50,107.00,107.00,49.50,191.50,177.50,152.00,56.00,208.50,103.00,131.00,245.00,110.00,219.00,2.00,195.50,185.50,336.50,140.00,83.00,245.00,87.00,145.50,94.00
61,176.00,139.00,77.50,224.00,105.00,31.50,95.50,166.00,224.00,213.50,214.50,176.00,79.00,297.50,250.50,269.00,141.50,220.00,226.00,146.50,119.50,107.00,54.50,203.50,195.00,172.50,63.50,219.00,109.00,155.50,258.50,121.00,219.00,2.00,214.50,195.00,354.00,150.50,88.00,265.50,94.50,152.00,103.00
62,190.50,145.50,79.00,232.50,108.00,38.50,109.50,182.00,233.00,225.00,229.00,188.50,79.00,313.50,268.00,297.00,145.00,237.50,232.00,147.50,131.00,107.00,54.50,215.00,208.00,187.00,75.00,236.50,126.50,181.50,273.50,126.50,219.00,2.00,239.00,207.00,368.00,163.00,91.00,281.00,103.50,165.00,115.00
63,204.00,154.00,83.50,235.00,115.00,50.00,123.50,192.50,247.00,240.00,241.50,204.00,79.00,329.50,279.50,319.50,152.00,253.50,236.00,150.50,140.50,107.00,54.50,223.00,228.00,203.50,85.50,259.50,145.50,205.00,288.00,136.00,219.00,2.50,264.50,220.50,384.50,176.50,99.00,288.50,114.00,183.50,127.00
64,217.50,172.00,89.00,244.50,126.00,60.00,133.50,200.00,263.50,251.50,258.00,220.50,79.00,344.00,289.50,338.00,160.00,268.50,242.00,151.50,145.00,107.00,54.50,232.00,246.00,220.50,99.00,278.00,162.00,222.00,301.50,145.00,230.00,2.50,286.00,237.50,400.00,191.50,107.00,298.00,131.00,203.50,140.00
65,239.50,190.00,99.00,256.50,136.00,68.00,145.50,210.50,277.50,259.50,270.00,244.00,79.00,363.00,303.00,354.50,175.00,285.50,258.00,157.00,148.50,112.00,62.50,244.50,261.50,235.00,110.00,288.00,178.00,233.00,304.00,156.00,241.00,2.50,294.00,253.00,413.50,207.00,117.50,305.50,146.00,218.00,151.50
66,256.50,209.00,116.00,271.50,145.50,75.50,160.50,226.50,294.00,271.00,283.00,264.50,83.00,377.50,318.00,373.00,191.50,297.00,273.50,166.00,159.00,120.50,67.50,255.50,276.50,252.50,121.00,297.50,191.50,241.00,316.50,167.50,252.50,2.50,306.50,266.00,434.00,224.50,125.50,314.00,162.00,237.50,162.50
67,276.00,227.00,131.50,286.50,155.50,83.50,173.50,248.00,309.50,289.00,299.50,280.50,91.50,389.00,332.50,391.00,207.50,308.50,285.50,175.50,172.50,129.50,74.50,269.00,287.00,274.00,131.50,309.00,206.00,253.00,333.00,171.00,269.00,3.50,319.50,282.50,450.00,242.00,134.00,331.00,183.00,256.00,174.50
68,294.00,252.50,148.50,303.50,168.50,97.50,186.00,265.00,330.50,297.00,318.00,298.50,96.00,404.50,346.50,413.00,221.00,322.00,296.00,185.50,182.00,139.00,88.00,283.50,298.00,300.00,143.00,320.50,223.00,268.00,346.00,178.50,281.50,7.50,334.00,301.50,467.50,263.00,151.00,348.50,208.50,274.00,182.50
69,308.50,277.00,166.00,321.00,179.50,100.50,197.50,283.00,352.00,301.00,340.50,318.00,100.50,418.00,367.00,439.00,234.00,341.00,314.50,197.50,185.50,149.00,98.00,302.00,306.50,327.00,155.50,331.50,240.00,278.50,358.00,189.00,293.50,18.00,347.00,321.50,485.50,280.50,172.50,367.50,234.50,295.00,186.50
70,323.00,297.50,184.00,341.50,184.00,104.00,205.00,297.50,376.50,307.50,364.00,329.50,103.50,433.50,386.50,468.00,253.00,357.00,327.00,214.00,192.00,154.50,107.00,318.00,318.50,356.00,173.00,342.50,263.50,289.00,373.50,194.50,306.00,31.00,363.00,339.00,504.50,299.50,199.00,391.50,265.00,317.00,192.00
71,334.50,313.00,196.50,362.50,185.00,109.50,221.50,314.50,404.50,313.50,387.50,341.50,106.50,448.00,408.50,506.00,274.00,377.00,336.00,230.50,202.00,158.00,116.00,330.00,333.00,387.00,189.50,354.00,287.00,299.00,389.50,202.00,323.50,46.00,383.50,355.50,528.50,318.50,219.50,407.00,294.50,341.00,201.00
72,349.00,327.50,208.00,383.00,191.50,118.50,229.50,331.00,426.50,319.00,409.50,354.00,109.50,465.00,431.00,537.50,298.50,396.00,345.50,250.50,211.50,167.50,128.00,341.50,349.50,414.50,205.00,360.50,305.50,309.00,407.50,212.00,339.00,58.50,406.50,375.50,557.50,339.00,236.50,425.50,317.00,361.00,209.00
73,369.00,347.50,220.50,406.50,204.00,130.50,235.00,347.00,451.50,333.50,430.50,370.00,114.00,489.00,452.00,569.00,325.50,410.00,354.50,270.00,218.50,181.00,142.50,354.00,369.50,444.50,221.50,369.50,323.00,324.50,421.00,223.50,352.50,58.50,422.50,398.50,588.00,355.50,250.50,445.50,337.00,382.00,218.00
74,385.00,369.50,233.00,430.50,221.00,144.50,250.00,360.50,474.00,348.50,453.50,389.50,122.00,514.50,471.50,587.00,340.50,421.50,367.50,291.00,222.00,200.50,161.50,366.50,394.00,476.00,241.50,385.00,337.00,338.50,437.50,240.00,363.50,60.50,437.50,425.00,626.50,374.00,268.50,463.50,353.50,402.00,226.50
75,403.00,390.50,245.00,452.50,242.00,159.00,267.00,374.50,492.50,364.50,478.00,408.00,123.00,539.00,493.00,604.00,353.50,433.50,388.00,314.50,234.00,218.00,184.00,377.50,422.50,494.00,263.00,406.50,354.00,349.00,458.50,256.00,373.50,65.50,457.50,453.50,651.50,396.50,283.00,489.00,377.00,424.50,239.00
76,427.00,413.00,257.50,475.00,262.00,168.50,282.50,390.00,507.50,375.50,503.00,426.00,123.50,571.50,518.00,619.50,372.00,447.50,405.50,337.00,252.00,235.00,203.50,383.50,449.00,513.50,285.00,430.00,373.50,365.00,477.50,277.50,386.00,74.00,482.00,478.50,668.00,419.50,299.50,519.00,391.50,443.50,250.00
77,446.50,432.50,273.50,487.00,284.00,184.00,298.50,407.50,525.50,389.50,528.50,443.00,128.00,602.00,543.00,635.00,387.50,461.00,423.00,355.00,273.50,253.00,223.00,393.50,471.50,530.00,301.00,450.00,390.50,383.50,498.00,301.00,404.50,77.00,503.00,503.50,680.50,442.50,312.00,544.00,404.00,464.00,264.50
