# BETTLES_AIRPORT
# Cumulative degree days > 20 starting March 1 from ACIS, gaps filled from climatology
# No years excluded (all years had 10 or fewer days of missing data)
#
d_since_march1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
15,0.00,25.50,0.00,0.00,6.50,6.50,0.00,0.00,38.00,0.00,1.50,0.00,17.00,0.00,0.00,7.50,2.00,0.00,0.00,0.00,0.00,0.00,5.00,17.00,1.50,11.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,7.50,4.50,0.00,0.00,6.50,21.00,12.00,1.00,5.50
16,0.00,28.00,0.00,0.00,6.50,6.50,0.00,0.00,38.00,0.00,1.50,0.00,20.00,0.00,0.00,7.50,2.00,0.00,4.50,0.00,0.00,0.00,10.00,17.00,1.50,11.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,7.50,4.50,0.00,0.00,6.50,32.50,17.00,1.00,5.50
17,0.00,32.50,2.50,1.50,6.50,6.50,0.00,0.00,38.00,0.00,1.50,0.00,20.00,0.00,0.00,7.50,2.00,0.00,17.00,0.00,0.00,0.00,10.00,17.00,1.50,11.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,7.50,8.00,0.00,0.00,6.50,39.00,22.00,1.00,5.50
18,0.00,35.50,11.50,1.50,6.50,6.50,0.00,0.00,38.00,0.00,1.50,0.00,26.50,0.00,0.00,7.50,2.00,0.00,29.00,0.00,0.00,0.00,10.00,17.00,1.50,11.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,7.50,8.00,0.00,0.00,6.50,39.00,25.00,1.00,5.50
19,0.00,36.50,18.50,1.50,6.50,6.50,0.00,0.00,38.00,0.00,1.50,0.00,32.50,0.50,0.00,7.50,2.00,0.00,42.50,0.00,0.00,0.00,10.00,17.00,1.50,11.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,7.50,8.50,0.50,0.00,6.50,39.00,34.00,1.00,5.50
20,7.50,39.00,32.50,1.50,6.50,6.50,0.00,0.00,38.00,0.00,1.50,0.00,42.00,0.50,0.00,7.50,2.00,0.00,55.00,0.00,0.00,0.00,10.00,17.00,1.50,11.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,7.50,8.50,0.50,0.00,6.50,41.00,38.50,1.00,5.50
21,14.00,40.00,47.50,1.50,6.50,6.50,0.00,5.00,38.00,0.00,2.50,0.00,48.50,0.50,0.00,7.50,2.00,0.00,71.00,3.00,0.00,0.00,10.00,17.00,1.50,11.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,7.50,8.50,0.50,0.00,6.50,43.50,38.50,1.00,5.50
22,17.50,40.00,47.50,1.50,6.50,6.50,0.00,15.00,38.00,0.00,2.50,0.00,57.00,0.50,0.00,7.50,3.50,0.00,80.00,8.00,0.00,0.00,10.00,17.00,1.50,11.00,0.00,0.00,4.50,0.00,0.00,2.50,0.00,0.00,7.50,8.50,0.50,0.00,6.50,46.50,38.50,1.00,5.50
23,19.50,40.00,47.50,1.50,6.50,6.50,0.00,23.50,38.00,0.00,2.50,0.00,67.50,0.50,3.00,7.50,3.50,0.00,94.00,13.50,0.00,0.00,10.00,17.00,1.50,11.00,0.00,0.00,4.50,0.00,0.00,5.50,0.00,0.00,7.50,8.50,0.50,0.00,6.50,56.00,38.50,1.00,5.50
24,19.50,40.00,47.50,1.50,6.50,6.50,0.00,38.00,38.00,0.00,2.50,4.00,74.00,0.50,7.00,7.50,3.50,0.00,108.50,13.50,0.00,0.00,10.00,17.00,1.50,12.00,0.00,0.00,4.50,0.00,0.00,5.50,0.00,0.00,7.50,8.50,9.50,0.00,6.50,67.50,40.00,1.00,8.00
25,19.50,40.00,47.50,1.50,6.50,6.50,0.00,48.50,38.00,0.00,9.00,4.00,74.50,0.50,7.00,7.50,9.50,0.00,116.00,13.50,0.00,0.00,10.00,17.00,1.50,12.00,0.00,0.00,4.50,0.00,0.00,5.50,0.00,0.00,8.50,8.50,19.00,0.00,6.50,80.00,40.00,1.00,8.50
26,19.50,40.00,47.50,1.50,6.50,6.50,0.00,58.50,38.00,0.00,22.50,4.00,74.50,0.50,7.00,7.50,11.50,0.00,117.00,13.50,0.00,0.00,10.00,17.00,1.50,12.00,0.00,0.00,4.50,0.00,0.00,5.50,0.00,0.00,8.50,15.00,19.00,0.00,6.50,87.50,40.00,1.00,14.00
27,19.50,40.00,47.50,1.50,6.50,6.50,0.00,67.50,38.00,0.00,37.00,4.00,74.50,0.50,12.50,7.50,12.00,0.00,117.00,13.50,0.00,0.00,10.00,17.00,1.50,12.00,0.00,0.00,4.50,0.00,0.00,5.50,0.00,0.00,8.50,22.50,19.00,0.00,6.50,92.50,40.00,1.00,16.50
28,19.50,41.00,47.50,1.50,9.50,6.50,0.00,75.50,38.00,0.00,49.00,4.00,74.50,4.00,23.50,13.50,14.00,0.00,117.00,13.50,0.00,0.00,10.00,17.00,1.50,12.00,0.00,0.00,4.50,0.00,0.00,5.50,0.00,0.00,8.50,26.50,19.00,0.00,11.50,93.50,40.00,1.00,18.00
29,20.50,41.00,47.50,1.50,9.50,6.50,0.00,80.50,38.00,0.00,62.00,4.00,74.50,8.50,40.00,17.00,15.50,0.00,117.00,13.50,4.00,0.00,10.00,17.00,1.50,12.00,0.00,0.00,4.50,0.00,0.00,5.50,0.00,0.00,8.50,26.50,19.00,0.00,11.50,96.00,40.00,3.50,18.00
30,20.50,41.00,47.50,1.50,9.50,6.50,0.00,83.50,38.00,0.00,74.50,4.00,74.50,20.00,54.00,23.50,15.50,0.00,117.00,13.50,5.50,0.00,10.00,17.00,1.50,12.00,0.00,0.00,10.00,0.00,2.00,5.50,0.00,0.50,8.50,26.50,19.00,0.00,11.50,100.50,40.00,3.50,18.00
31,30.50,42.00,47.50,1.50,13.00,6.50,0.00,89.50,38.00,0.00,80.50,4.00,74.50,30.50,72.00,33.00,15.50,0.00,118.00,13.50,5.50,0.00,10.00,17.00,1.50,12.00,2.50,0.00,23.00,0.00,9.50,5.50,0.00,1.00,8.50,27.50,19.00,3.50,11.50,111.00,40.00,3.50,18.00
32,39.00,49.00,47.50,1.50,25.50,6.50,0.00,91.00,38.00,0.00,86.50,4.00,74.50,39.00,87.50,41.00,15.50,0.00,123.50,13.50,5.50,0.00,10.00,17.00,1.50,12.00,3.00,0.00,34.00,0.00,12.50,5.50,0.00,1.00,8.50,29.00,19.00,9.50,11.50,115.00,40.00,3.50,18.00
33,46.00,53.00,47.50,1.50,38.00,6.50,0.00,91.00,38.00,0.00,98.00,4.00,74.50,46.00,97.00,52.00,15.50,0.00,134.50,13.50,5.50,0.00,10.00,17.00,1.50,12.00,3.00,0.00,43.50,0.00,12.50,5.50,0.00,1.00,8.50,29.00,22.00,16.00,11.50,115.00,47.00,3.50,18.00
34,48.00,55.00,47.50,10.00,40.50,6.50,0.00,91.00,38.00,0.00,108.00,4.00,74.50,51.00,100.50,63.50,15.50,3.00,148.50,15.50,5.50,7.50,10.00,17.00,1.50,12.00,3.00,3.50,61.50,0.00,12.50,5.50,0.00,1.00,8.50,29.00,26.00,21.00,11.50,115.00,54.50,3.50,18.00
35,48.00,55.00,49.50,10.00,40.50,6.50,0.00,91.00,38.00,0.00,115.50,4.00,74.50,60.00,101.50,69.50,15.50,13.00,164.00,21.00,5.50,8.00,10.00,17.00,3.50,12.00,3.00,10.00,67.50,0.00,15.00,5.50,6.00,1.00,8.50,29.00,26.00,29.50,11.50,115.00,57.00,3.50,18.00
36,48.00,55.00,61.50,14.00,40.50,6.50,0.00,91.00,38.00,0.00,118.50,4.00,75.00,61.50,108.00,69.50,23.50,25.50,178.50,21.00,5.50,14.50,11.50,17.00,17.00,16.50,3.00,21.00,67.50,0.00,18.00,5.50,6.00,1.00,8.50,29.00,26.00,40.00,11.50,115.00,57.00,3.50,18.00
37,48.00,55.00,73.00,18.50,40.50,6.50,0.00,94.50,38.00,3.50,128.50,4.00,75.00,66.00,108.00,69.50,23.50,45.50,191.50,21.00,5.50,24.50,11.50,17.00,35.50,22.00,3.00,29.00,67.50,0.00,18.00,5.50,6.00,1.00,8.50,36.00,28.50,43.00,13.00,115.00,57.00,3.50,19.50
38,48.00,55.00,75.00,22.50,40.50,6.50,0.00,98.00,38.00,12.00,141.50,4.00,75.00,73.50,108.00,69.50,23.50,61.00,207.50,21.00,5.50,33.00,11.50,17.00,49.50,24.50,3.00,34.50,67.50,1.50,18.00,8.00,6.00,1.00,8.50,45.50,32.00,43.00,14.00,117.50,57.00,3.50,19.50
39,48.00,55.00,80.50,22.50,40.50,6.50,0.00,98.00,38.00,21.50,151.50,4.00,78.50,80.00,108.00,69.50,23.50,76.00,219.00,21.00,5.50,43.00,11.50,17.00,64.50,27.00,6.00,40.50,67.50,2.50,18.00,8.00,10.50,1.00,8.50,58.50,41.50,46.00,14.00,124.50,57.00,3.50,19.50
40,48.00,55.00,80.50,22.50,40.50,6.50,0.00,98.00,38.00,27.50,162.00,4.00,78.50,81.00,108.00,77.50,23.50,94.00,235.00,21.00,5.50,56.50,11.50,17.00,80.50,27.00,13.50,47.00,67.50,7.50,18.00,8.00,17.50,1.00,8.50,67.00,55.00,47.50,19.50,127.00,57.00,3.50,19.50
41,48.00,55.00,80.50,22.50,40.50,6.50,0.00,98.00,38.00,27.50,169.00,4.00,78.50,90.00,108.00,91.00,23.50,109.00,249.50,21.00,5.50,73.50,11.50,17.00,94.50,27.00,13.50,54.50,67.50,7.50,27.50,8.00,25.00,1.00,8.50,67.50,66.00,53.00,23.00,138.50,62.50,3.50,20.00
42,48.00,55.00,80.50,22.50,40.50,6.50,0.00,98.00,50.00,36.00,174.50,4.00,78.50,100.50,108.00,100.50,27.00,117.00,263.00,21.00,10.00,81.00,11.50,20.50,105.50,27.00,13.50,67.00,67.50,10.50,41.50,8.00,33.50,1.00,8.50,67.50,80.00,63.00,28.50,152.00,75.50,5.50,27.50
43,48.00,55.00,80.50,22.50,40.50,6.50,0.00,102.00,69.00,55.50,178.00,4.00,78.50,112.00,108.00,118.00,27.50,117.00,275.50,22.00,16.50,81.00,11.50,31.00,113.50,27.00,13.50,75.00,67.50,14.00,51.00,8.00,37.50,1.00,16.50,67.50,90.00,73.50,32.50,164.00,89.50,15.00,42.50
44,54.00,55.00,80.50,22.50,40.50,6.50,0.00,106.00,84.00,74.50,185.50,17.00,78.50,127.00,108.00,136.50,27.50,117.00,293.50,25.00,31.50,81.00,11.50,36.00,113.50,27.00,13.50,84.00,67.50,18.00,52.50,8.00,47.00,1.00,29.50,68.00,90.00,84.00,32.50,178.00,98.50,23.50,49.00
45,59.50,55.00,80.50,34.00,44.50,6.50,5.50,110.50,99.00,91.00,193.00,32.50,82.00,140.00,108.00,154.50,27.50,117.00,312.00,37.50,39.00,83.50,11.50,45.00,119.50,27.00,13.50,99.50,67.50,18.00,53.50,8.00,61.00,1.00,39.50,75.00,93.50,87.50,32.50,189.50,114.00,39.50,51.50
46,62.00,55.00,80.50,47.00,44.50,10.00,8.00,111.00,120.50,105.50,204.50,49.50,94.50,163.00,108.00,178.00,27.50,117.00,333.00,48.50,41.00,91.00,11.50,56.00,130.50,27.00,13.50,114.50,67.50,18.00,53.50,11.50,80.50,1.00,54.50,83.50,95.50,94.00,36.50,198.50,131.50,50.00,51.50
47,64.00,55.00,80.50,55.50,44.50,13.50,12.50,111.00,140.00,116.00,217.00,67.00,107.00,182.50,108.00,194.00,35.00,117.00,353.00,69.00,41.50,98.00,12.50,67.00,139.50,27.00,13.50,129.50,67.50,19.00,68.00,11.50,99.00,1.00,70.50,96.00,100.00,100.00,40.50,205.00,147.50,59.50,51.50
48,69.50,55.00,80.50,68.00,44.50,13.50,12.50,111.00,160.00,132.00,222.50,81.50,119.00,200.50,108.00,208.00,48.00,117.00,375.00,90.00,41.50,99.50,12.50,83.50,141.50,27.00,13.50,150.00,67.50,20.50,88.50,13.50,119.00,1.00,87.00,109.50,113.00,104.50,45.00,210.50,165.50,77.00,54.50
49,71.50,57.50,80.50,78.50,44.50,13.50,12.50,111.00,172.00,138.50,230.50,90.50,138.00,220.50,108.50,223.50,59.50,117.00,394.50,112.00,45.00,99.50,12.50,90.50,145.00,27.00,13.50,168.50,77.00,22.00,111.50,13.50,137.00,1.00,103.00,129.50,128.00,109.50,45.00,215.00,183.50,98.50,64.50
50,78.00,62.00,80.50,95.00,44.50,13.50,12.50,114.50,185.00,144.50,239.50,104.00,154.50,243.50,117.50,246.50,73.50,117.00,412.50,130.00,57.50,99.50,14.00,90.50,154.00,27.00,13.50,187.00,91.50,22.00,128.50,13.50,153.50,1.00,117.50,146.00,147.00,114.50,45.00,220.00,198.00,109.00,73.50
51,85.00,70.00,80.50,110.50,45.50,13.50,12.50,122.50,203.50,151.50,251.00,118.00,167.00,259.50,129.50,268.00,88.50,117.00,428.00,135.00,62.00,109.00,16.50,101.00,168.00,32.50,14.50,207.50,108.50,22.00,144.00,13.50,167.00,1.00,130.00,156.00,165.50,119.00,45.00,226.00,208.50,119.00,86.00
52,98.00,79.00,80.50,130.00,45.50,13.50,17.50,132.50,221.50,154.00,263.00,138.50,173.00,276.50,143.00,293.00,106.00,119.50,442.50,141.50,68.00,124.00,16.50,117.50,183.00,44.50,20.00,230.50,127.00,22.00,162.00,16.00,182.50,1.00,143.50,162.00,182.00,127.50,45.00,241.00,217.00,137.00,101.00
53,109.00,91.00,83.50,152.00,45.50,13.50,19.50,142.50,244.50,161.50,278.50,151.50,176.50,292.00,165.50,311.00,113.00,128.50,459.50,152.50,82.50,129.50,16.50,132.00,197.50,56.50,27.00,254.00,140.50,33.50,175.50,27.50,201.50,1.50,155.00,176.50,199.50,138.50,52.00,252.00,226.50,157.00,118.50
54,120.50,107.00,87.00,170.00,45.50,19.50,19.50,142.50,266.50,177.00,294.00,174.50,179.50,302.50,191.50,329.00,114.50,146.50,476.50,152.50,90.00,133.00,16.50,148.50,214.00,68.50,38.50,278.50,150.00,43.00,185.00,39.00,223.00,9.50,169.00,193.50,218.50,152.00,68.50,258.50,233.50,178.00,139.50
55,133.50,120.50,88.00,189.50,45.50,25.00,19.50,142.50,283.50,195.50,303.00,200.50,189.00,309.50,215.00,351.50,116.50,172.00,488.00,152.50,100.00,134.50,16.50,172.50,231.00,83.00,50.00,303.00,153.00,56.00,198.50,47.50,241.50,9.50,185.00,211.00,241.00,162.50,86.50,265.50,235.50,203.00,161.00
56,149.00,134.50,88.00,210.00,45.50,28.00,20.00,144.50,302.00,209.00,318.00,224.50,202.00,314.50,238.50,368.50,119.50,194.50,495.00,155.50,110.00,141.00,31.00,193.00,249.00,101.50,53.00,321.50,156.50,73.50,220.50,57.00,258.50,9.50,206.00,231.50,260.00,175.50,103.50,269.50,238.50,223.50,180.50
57,167.50,146.50,96.50,227.50,45.50,32.50,22.50,147.50,324.00,217.00,334.50,246.00,212.00,319.00,262.00,382.00,124.00,218.50,505.50,163.50,117.50,145.50,44.50,216.50,266.50,121.00,57.50,336.00,167.00,95.50,246.00,70.50,275.00,10.00,227.50,252.00,280.50,184.50,120.00,276.00,243.00,240.50,201.50
58,188.50,155.00,105.50,248.50,56.00,33.50,27.50,159.50,342.00,229.50,340.50,268.00,214.00,329.50,282.50,396.00,140.50,242.50,518.50,172.50,136.00,149.50,57.50,232.50,279.00,144.00,62.50,349.00,173.50,116.50,276.50,86.00,290.00,10.00,242.50,269.50,304.50,193.00,137.50,286.50,250.00,256.00,216.50
59,206.50,168.50,114.00,264.00,77.50,42.50,36.50,178.50,356.50,247.50,343.50,289.50,215.50,345.50,302.00,418.00,157.00,265.00,528.00,183.50,149.00,152.00,73.50,244.00,293.00,169.00,65.00,367.50,174.50,144.00,310.50,99.50,311.00,10.00,255.00,284.50,330.00,207.50,153.50,302.50,255.50,274.00,235.50
60,221.50,184.50,121.00,280.00,100.00,58.00,49.50,200.00,373.50,267.50,353.00,314.00,216.00,364.50,324.00,447.50,164.00,291.00,539.00,196.50,161.50,152.00,93.00,252.00,313.50,194.50,70.00,386.50,174.50,172.50,332.00,118.00,319.00,10.50,271.00,298.50,353.00,226.00,168.00,325.00,261.00,282.50,259.50
61,237.50,201.00,132.50,297.50,109.50,74.50,65.50,224.50,385.00,287.50,366.50,334.50,216.00,385.00,345.00,480.00,166.00,317.00,553.00,208.50,174.00,152.00,107.50,266.50,333.50,219.00,77.50,404.50,183.50,201.00,349.00,136.00,319.00,10.50,293.00,315.00,379.50,245.00,180.50,348.00,268.00,289.00,286.00
62,259.00,215.00,134.50,314.00,113.50,92.00,81.00,247.00,398.50,304.00,387.00,354.50,216.00,403.50,371.00,513.00,168.50,340.50,567.00,221.00,181.50,152.00,113.50,283.50,353.00,239.50,89.50,431.50,196.50,228.00,368.00,153.50,319.00,10.50,318.50,336.00,404.50,267.00,188.00,362.50,280.50,301.50,310.50
63,280.00,232.50,136.00,324.00,115.00,112.00,103.50,264.00,416.00,319.50,409.00,380.00,216.00,418.50,393.00,543.50,176.00,363.50,570.00,238.50,193.50,152.00,117.00,299.50,374.50,258.50,107.00,456.00,213.50,251.50,386.50,164.50,320.50,10.50,349.00,357.00,428.50,289.00,195.50,371.50,296.50,319.00,333.00
64,301.00,256.50,140.50,333.50,131.50,132.00,121.00,280.00,436.00,336.00,429.50,407.00,216.00,434.00,414.50,569.50,188.50,388.00,572.50,252.50,200.50,154.50,119.00,314.00,398.50,277.00,124.50,479.00,233.50,270.00,398.00,177.00,331.00,10.50,368.00,378.50,452.50,311.00,213.50,384.50,311.50,337.50,356.00
65,324.00,282.50,150.00,348.50,140.00,145.50,136.50,297.50,456.00,352.00,449.50,438.00,216.00,449.00,436.50,592.00,208.50,414.00,586.00,260.00,201.00,161.00,127.50,328.50,420.00,298.50,146.00,500.50,250.50,284.50,418.50,187.50,343.50,10.50,382.00,399.00,474.00,330.00,232.00,397.50,333.00,359.00,378.50
66,343.50,306.00,163.50,364.00,150.00,153.50,155.50,319.50,477.50,369.50,468.00,471.50,216.00,467.50,461.50,618.50,229.50,433.50,605.50,278.50,213.50,172.00,142.00,343.50,438.00,323.50,168.00,517.50,271.50,298.50,438.50,201.50,360.50,14.00,395.50,420.50,499.00,355.00,249.00,407.50,351.50,381.50,400.50
67,364.00,328.50,175.50,379.00,164.00,167.00,175.50,340.50,500.00,389.00,489.00,508.00,225.00,488.50,483.50,651.00,250.00,451.00,621.50,296.00,233.00,189.00,156.50,359.50,453.50,350.50,187.50,532.00,293.00,311.50,459.00,207.50,374.00,14.50,410.50,450.00,524.00,384.50,264.00,418.50,372.50,401.50,423.00
68,385.50,354.50,188.00,399.50,180.50,180.00,199.00,361.50,523.50,409.00,515.00,537.50,243.50,509.50,504.00,686.50,267.00,470.50,642.50,318.50,246.50,196.00,173.50,376.50,465.50,379.50,209.50,547.00,311.00,328.00,482.00,216.50,387.00,28.50,425.00,476.50,549.00,417.50,286.00,439.00,400.50,425.00,437.50
69,404.50,385.00,203.50,420.00,191.00,195.50,217.50,383.50,547.00,422.00,542.50,569.50,256.00,523.50,529.50,727.00,288.50,493.00,670.50,340.00,254.00,203.50,191.00,398.50,480.50,408.00,232.00,566.00,333.00,345.50,501.50,227.50,402.50,41.00,442.00,506.50,579.00,441.50,311.00,457.00,434.00,446.50,455.00
70,428.00,409.50,226.00,445.50,198.50,206.00,236.50,405.00,573.00,432.00,568.50,595.00,264.00,542.00,557.50,768.50,311.50,518.50,689.00,371.50,262.50,213.50,206.00,420.50,501.50,437.50,255.50,583.50,357.50,361.00,516.50,237.50,423.50,56.00,465.00,533.50,605.00,463.00,341.50,477.00,467.00,475.00,470.50
71,450.50,426.00,246.00,469.50,199.00,223.50,256.50,431.50,604.00,438.00,598.50,618.50,276.00,563.00,587.50,816.00,337.50,548.00,707.00,403.50,278.00,223.50,221.00,437.50,523.50,468.50,278.50,597.50,383.50,381.00,536.50,250.00,448.00,76.00,489.50,558.00,638.50,490.50,370.50,499.00,503.00,504.00,485.00
72,476.00,445.50,264.00,492.50,205.50,239.00,271.50,452.50,637.00,445.00,631.50,641.50,291.00,581.00,616.50,864.50,370.00,574.50,726.00,436.50,293.00,232.50,237.50,453.50,545.50,502.50,298.50,610.00,415.00,400.50,564.00,268.00,471.50,81.50,521.00,584.00,671.50,523.50,395.50,520.00,534.50,532.00,501.50
73,508.00,469.00,283.00,518.50,221.00,256.50,281.50,471.50,668.50,462.00,660.50,666.50,306.00,606.00,643.50,901.00,397.50,597.50,746.00,470.50,306.00,248.50,253.50,473.00,569.00,534.50,320.50,621.50,439.00,420.50,591.00,287.00,492.50,81.50,543.50,616.00,708.00,552.00,418.50,541.00,561.50,561.00,518.50
74,540.00,495.50,300.50,546.50,238.00,277.50,296.00,489.50,695.50,483.00,688.50,693.00,319.50,630.50,673.00,928.00,422.50,618.00,767.00,500.00,319.00,267.00,272.00,490.50,599.00,570.50,349.50,639.00,463.00,437.00,620.00,309.50,510.00,81.50,565.50,654.50,738.00,582.00,447.00,568.50,584.50,591.00,534.00
75,568.00,518.50,320.50,575.50,260.00,295.50,315.50,508.00,722.50,506.50,718.50,719.00,332.00,657.00,701.50,952.00,448.50,643.00,795.50,534.50,336.50,285.50,295.00,502.50,635.00,598.00,381.50,663.00,488.50,454.50,654.50,335.00,529.00,89.00,595.00,692.00,764.50,610.50,473.50,597.00,609.50,621.50,558.50
76,599.50,545.50,342.50,597.00,289.50,312.00,338.00,529.00,747.00,521.00,752.50,745.00,334.50,690.00,733.00,976.00,471.50,668.00,820.50,567.00,356.50,302.50,318.00,517.50,669.00,620.50,410.50,689.00,512.50,475.00,686.50,361.00,551.00,103.50,625.50,723.50,793.00,642.00,497.00,625.00,634.00,649.00,580.50
77,629.00,577.50,362.50,612.50,321.50,328.00,357.00,553.00,772.50,538.00,792.00,768.50,344.50,724.50,769.00,1001.50,493.00,693.00,848.00,597.00,380.00,322.00,340.00,535.00,699.50,641.00,440.00,714.50,535.50,497.00,719.50,390.50,579.50,110.00,645.50,756.50,813.50,680.00,519.00,652.00,653.50,671.00,604.00
