GULKANA AIRPORT
1980-01-01,-33,-43,-38.0,13,M
1980-01-02,-2,-45,-23.5,13,M
1980-01-03,-4,-34,-19.0,13,M
1980-01-04,-16,-37,-26.5,13,M
1980-01-05,4,-16,-6.0,13,M
1980-01-06,4,-11,-3.5,14,M
1980-01-07,8,-9,-0.5,14,M
1980-01-08,13,-16,-1.5,14,M
1980-01-09,9,-20,-5.5,14,M
1980-01-10,3,-8,-2.5,12,M
1980-01-11,-6,-40,-23.0,6,M
1980-01-12,-19,-41,-30.0,6,M
1980-01-13,-32,-45,-38.5,6,M
1980-01-14,-19,-32,-25.5,6,M
1980-01-15,-17,-29,-23.0,6,M
1980-01-16,-16,-31,-23.5,6,M
1980-01-17,32,-19,6.5,8,M
1980-01-18,36,32,34.0,9,M
1980-01-19,38,33,35.5,7,M
1980-01-20,40,32,36.0,6,M
1980-01-21,41,35,38.0,6,M
1980-01-22,41,31,36.0,2,M
1980-01-23,31,-4,13.5,2,M
1980-01-24,-1,-12,-6.5,2,M
1980-01-25,-2,-15,-8.5,2,M
1980-01-26,-5,-17,-11.0,2,M
1980-01-27,3,-10,-3.5,2,M
1980-01-28,10,-10,0.0,2,M
1980-01-29,14,-10,2.0,2,M
1980-01-30,-2,-23,-12.5,2,M
1980-01-31,-2,-24,-13.0,2,M
1980-02-01,5,-4,0.5,9,M
1980-02-02,14,-6,4.0,10,M
1980-02-03,32,8,20.0,10,M
1980-02-04,38,10,24.0,10,M
1980-02-05,41,30,35.5,6,M
1980-02-06,35,25,30.0,6,M
1980-02-07,33,21,27.0,5,M
1980-02-08,29,18,23.5,5,M
1980-02-09,38,22,30.0,5,M
1980-02-10,41,37,39.0,4,M
1980-02-11,42,28,35.0,4,M
1980-02-12,34,14,24.0,4,M
1980-02-13,26,1,13.5,4,M
1980-02-14,23,-4,9.5,4,M
1980-02-15,20,-8,6.0,4,M
1980-02-16,17,-12,2.5,4,M
1980-02-17,14,-15,-0.5,4,M
1980-02-18,17,-8,4.5,4,M
1980-02-19,6,-17,-5.5,4,M
1980-02-20,12,-6,3.0,5,M
1980-02-21,16,-7,4.5,5,M
1980-02-22,14,-16,-1.0,5,M
1980-02-23,37,6,21.5,5,M
1980-02-24,34,18,26.0,5,M
1980-02-25,26,5,15.5,5,M
1980-02-26,21,3,12.0,5,M
1980-02-27,31,7,19.0,5,M
1980-02-28,28,20,24.0,5,M
1980-02-29,28,16,22.0,5,M
1980-03-01,23,6,14.5,5,M
1980-03-02,19,-2,8.5,5,M
1980-03-03,20,11,15.5,5,M
1980-03-04,25,1,13.0,5,M
1980-03-05,38,8,23.0,5,M
1980-03-06,23,4,13.5,5,M
1980-03-07,28,8,18.0,5,M
1980-03-08,33,26,29.5,5,M
1980-03-09,31,21,26.0,7,M
1980-03-10,23,9,16.0,7,M
1980-03-11,26,12,19.0,7,M
1980-03-12,28,4,16.0,7,M
1980-03-13,21,-3,9.0,7,M
1980-03-14,16,-20,-2.0,7,M
1980-03-15,19,-2,8.5,8,M
1980-03-16,17,6,11.5,8,M
1980-03-17,23,8,15.5,11,M
1980-03-18,25,3,14.0,11,M
1980-03-19,26,-0,13.0,11,M
1980-03-20,30,-1,14.5,11,M
1980-03-21,41,24,32.5,9,M
1980-03-22,36,-4,16.0,9,M
1980-03-23,37,2,19.5,8,M
1980-03-24,38,8,23.0,8,M
1980-03-25,40,18,29.0,8,M
1980-03-26,38,19,28.5,8,M
1980-03-27,40,26,33.0,8,M
1980-03-28,40,19,29.5,8,M
1980-03-29,39,20,29.5,7,M
1980-03-30,42,31,36.5,7,M
1980-03-31,43,31,37.0,7,M
1980-04-01,42,36,39.0,6,M
1980-04-02,46,34,40.0,5,M
1980-04-03,52,30,41.0,3,M
1980-04-04,49,22,35.5,3,M
1980-04-05,48,19,33.5,3,M
1980-04-06,48,20,34.0,3,M
1980-04-07,46,25,35.5,3,M
1980-04-08,44,26,35.0,2,M
1980-04-09,47,24,35.5,2,M
1980-04-10,41,22,31.5,2,M
1980-04-11,39,32,35.5,1,M
1980-04-12,44,28,36.0,0,M
1980-04-13,44,31,37.5,0,M
1980-04-14,33,25,29.0,0,M
1980-04-15,39,17,28.0,0,M
1980-04-16,45,22,33.5,0,M
1980-04-17,47,17,32.0,0,M
1980-04-18,46,26,36.0,0,M
1980-04-19,44,27,35.5,0,M
1980-04-20,49,31,40.0,T,M
1980-04-21,46,34,40.0,0,M
1980-04-22,49,30,39.5,0,M
1980-04-23,44,24,34.0,0,M
1980-04-24,47,25,36.0,0,M
1980-04-25,51,27,39.0,0,M
1980-04-26,53,28,40.5,0,M
1980-04-27,52,28,40.0,0,M
1980-04-28,51,28,39.5,0,M
1980-04-29,54,28,41.0,0,M
1980-04-30,54,29,41.5,0,M
1980-05-01,54,28,41.0,0,M
1980-05-02,52,34,43.0,0,M
1980-05-03,49,34,41.5,0,M
1980-05-04,53,25,39.0,0,M
1980-05-05,58,32,45.0,0,M
1980-05-06,58,32,45.0,0,M
1980-05-07,54,33,43.5,0,M
1980-05-08,55,40,47.5,0,M
1980-05-09,55,33,44.0,0,M
1980-05-10,52,41,46.5,0,M
1980-05-11,53,36,44.5,0,M
1980-05-12,60,26,43.0,0,M
1980-05-13,58,38,48.0,0,M
1980-05-14,55,38,46.5,0,M
1980-05-15,56,33,44.5,0,M
1980-05-16,59,29,44.0,0,M
1980-05-17,55,39,47.0,0,M
1980-05-18,56,37,46.5,0,M
1980-05-19,60,29,44.5,0,M
1980-05-20,53,37,45.0,0,M
1980-05-21,50,37,43.5,0,M
1980-05-22,57,38,47.5,0,M
1980-05-23,59,28,43.5,0,M
1980-05-24,61,41,51.0,0,M
1980-05-25,63,41,52.0,0,M
1980-05-26,66,39,52.5,0,M
1980-05-27,68,39,53.5,0,M
1980-05-28,62,45,53.5,0,M
1980-05-29,62,31,46.5,0,M
1980-05-30,59,44,51.5,0,M
1980-05-31,54,35,44.5,0,M
1980-06-01,57,35,46.0,0,M
1980-06-02,63,36,49.5,0,M
1980-06-03,74,47,60.5,0,M
1980-06-04,81,48,64.5,0,M
1980-06-05,81,53,67.0,0,M
1980-06-06,80,48,64.0,0,M
1980-06-07,73,57,65.0,0,M
1980-06-08,68,41,54.5,0,M
1980-06-09,69,42,55.5,0,M
1980-06-10,64,50,57.0,0,M
1980-06-11,59,47,53.0,0,M
1980-06-12,58,42,50.0,0,M
1980-06-13,60,41,50.5,0,M
1980-06-14,61,43,52.0,0,M
1980-06-15,65,42,53.5,0,M
1980-06-16,66,41,53.5,0,M
1980-06-17,59,42,50.5,0,M
1980-06-18,45,40,42.5,0,M
1980-06-19,60,40,50.0,0,M
1980-06-20,52,42,47.0,0,M
1980-06-21,58,38,48.0,0,M
1980-06-22,66,43,54.5,0,M
1980-06-23,69,40,54.5,0,M
1980-06-24,67,49,58.0,0,M
1980-06-25,64,46,55.0,0,M
1980-06-26,67,46,56.5,0,M
1980-06-27,73,52,62.5,0,M
1980-06-28,71,57,64.0,0,M
1980-06-29,57,47,52.0,0,M
1980-06-30,60,43,51.5,0,M
1980-07-01,60,41,50.5,0,M
1980-07-02,74,34,54.0,0,M
1980-07-03,61,52,56.5,0,M
1980-07-04,69,48,58.5,0,M
1980-07-05,76,42,59.0,0,M
1980-07-06,66,53,59.5,0,M
1980-07-07,67,49,58.0,0,M
1980-07-08,67,46,56.5,0,M
1980-07-09,67,44,55.5,0,M
1980-07-10,67,44,55.5,0,M
1980-07-11,66,51,58.5,0,M
1980-07-12,62,51,56.5,0,M
