TANANA AIRPORT
1980-01-01,-45,-50,-47.5,14,M
1980-01-02,-34,-45,-39.5,14,M
1980-01-03,-41,-48,-44.5,14,M
1980-01-04,-23,-47,-35.0,14,M
1980-01-05,-8,-23,-15.5,14,M
1980-01-06,-0,-8,-4.0,16,M
1980-01-07,3,-2,0.5,16,M
1980-01-08,-1,-19,-10.0,16,M
1980-01-09,-0,-25,-12.5,16,M
1980-01-10,-25,-43,-34.0,16,M
1980-01-11,-42,-48,-45.0,16,M
1980-01-12,-29,-48,-38.5,16,M
1980-01-13,-23,-38,-30.5,16,M
1980-01-14,-24,-28,-26.0,16,M
1980-01-15,-26,-42,-34.0,16,M
1980-01-16,-34,-47,-40.5,16,M
1980-01-17,-16,-44,-30.0,16,M
1980-01-18,14,-16,-1.0,18,M
1980-01-19,25,14,19.5,18,M
1980-01-20,27,-5,11.0,19,M
1980-01-21,33,20,26.5,19,M
1980-01-22,23,-5,9.0,21,M
1980-01-23,-5,-34,-19.5,22,M
1980-01-24,-7,-43,-25.0,22,M
1980-01-25,-3,-9,-6.0,22,M
1980-01-26,3,-5,-1.0,22,M
1980-01-27,11,2,6.5,24,M
1980-01-28,10,-7,1.5,25,M
1980-01-29,10,-15,-2.5,25,M
1980-01-30,-14,-32,-23.0,25,M
1980-01-31,-18,-34,-26.0,25,M
1980-02-01,-5,-39,-22.0,25,M
1980-02-02,1,-6,-2.5,25,M
1980-02-03,2,-2,0.0,25,M
1980-02-04,1,-7,-3.0,25,M
1980-02-05,14,-0,7.0,25,M
1980-02-06,22,12,17.0,27,M
1980-02-07,24,10,17.0,29,M
1980-02-08,18,-19,-0.5,29,M
1980-02-09,20,12,16.0,29,M
1980-02-10,26,17,21.5,32,M
1980-02-11,27,16,21.5,32,M
1980-02-12,30,22,26.0,32,M
1980-02-13,33,12,22.5,32,M
1980-02-14,23,3,13.0,32,M
1980-02-15,23,-3,10.0,32,M
1980-02-16,16,-10,3.0,32,M
1980-02-17,20,-12,4.0,32,M
1980-02-18,7,-3,2.0,32,M
1980-02-19,5,-5,0.0,32,M
1980-02-20,2,-8,-3.0,32,M
1980-02-21,3,-7,-2.0,32,M
1980-02-22,3,-7,-2.0,32,M
1980-02-23,12,-6,3.0,32,M
1980-02-24,20,2,11.0,32,M
1980-02-25,22,5,13.5,32,M
1980-02-26,23,-4,9.5,32,M
1980-02-27,15,-2,6.5,32,M
1980-02-28,19,-16,1.5,32,M
1980-02-29,16,2,9.0,32,M
1980-03-01,13,-7,3.0,32,M
1980-03-02,9,-0,4.5,32,M
1980-03-03,12,5,8.5,32,M
